user,project_name,namespace,function,assert_stmt,roundtrip,partial_roundtrip,hetero_gv_roundtrip,commutative,partial_commutative,const_eq,const_inclusion,inclusion,typecheck,const_bounds,gen_val_bounds,cross_gv_bounds,exception,const_neq,gen_val_neq
CiwPython,Ciw,ciw/tests/test_simulation.py,test_mminf_node,"self.assertEqual(sum(waits), 0.0)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_uniform_dist_hypothesis,self.assertTrue(ul <= Nu.simulation.service_times[Nu.id_number]['Customer']._sample() <= uh),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_uniform_dist_hypothesis,self.assertTrue(ul <= Nu.simulation.inter_arrival_times[Nu.id_number]['Customer']._sample() <= uh),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_deterministic_dist_hypothesis,"self.assertEqual(Nd.simulation.service_times[Nd.id_number]['Customer']._sample(), d)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_deterministic_dist_hypothesis,"self.assertEqual(Nd.simulation.inter_arrival_times[Nd.id_number]['Customer']._sample(), d)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_triangular_dist_hypothesis,self.assertTrue(tl <= Nt.simulation.service_times[Nt.id_number]['Customer']._sample() <= th),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_triangular_dist_hypothesis,self.assertTrue(tl <= Nt.simulation.inter_arrival_times[Nt.id_number]['Customer']._sample() <= th),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_exponential_dist_hypothesis,self.assertTrue(Ne.simulation.service_times[Ne.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_exponential_dist_hypothesis,self.assertTrue(Ne.simulation.inter_arrival_times[Ne.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_gamma_dist_hypothesis,self.assertTrue(Ng.simulation.service_times[Ng.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_gamma_dist_hypothesis,self.assertTrue(Ng.simulation.inter_arrival_times[Ng.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_lognormal_dist_hypothesis,self.assertTrue(Nl.simulation.service_times[Nl.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_lognormal_dist_hypothesis,self.assertTrue(Nl.simulation.inter_arrival_times[Nl.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_weibull_dist_hypothesis,self.assertTrue(Nw.simulation.service_times[Nw.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_weibull_dist_hypothesis,self.assertTrue(Nw.simulation.inter_arrival_times[Nw.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_normal_dist_hypothesis,self.assertTrue(Nw.simulation.service_times[Nw.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_normal_dist_hypothesis,self.assertTrue(Nw.simulation.inter_arrival_times[Nw.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_empirical_dist_hypothesis,"self.assertTrue(Nem.simulation.service_times[Nem.id_number]['Customer']._sample() in set([7.0, 7.1, 7.2, 7.3, 7.7, 7.8]))",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_empirical_dist_hypothesis,self.assertTrue(Nem.simulation.inter_arrival_times[Nem.id_number]['Customer']._sample() in set(my_empirical_dist)),False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_pmf_dist_hypothesis,self.assertTrue(Nc.simulation.service_times[Nc.id_number]['Customer']._sample() in set(cust_vals)),False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_pmf_dist_hypothesis,self.assertTrue(Nc.simulation.inter_arrival_times[Nc.id_number]['Customer']._sample() in set(cust_vals)),False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_sequential_dist_hypothesis,"self.assertEqual(inter_arrivals, expected_inter_arrival_times[1:])",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_sequential_dist_hypothesis,"self.assertEqual(services, expected_service_times)",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_erlang_dist_hypothesis,self.assertTrue(Nw.simulation.service_times[Nw.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_sampling.py,test_sampling_erlang_dist_hypothesis,self.assertTrue(Nw.simulation.inter_arrival_times[Nw.id_number]['Customer']._sample() >= 0.0),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_auxiliary.py,test_seedh,"self.assertEqual(a1, a2)",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_auxiliary.py,test_seedh,"self.assertEqual(b1, b2)",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_network.py,test_init_method_h,"self.assertEqual(SC.number_of_servers, number_of_servers)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_network.py,test_init_method_h,"self.assertEqual(SC.queueing_capacity, queueing_capacity)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_network.py,test_init_method_h,"self.assertEqual(SC.class_change_matrix, class_change_matrix)",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_node.py,test_utilisation_always_1_or_less,"self.assertGreaterEqual(srvr.total_time, srvr.busy_time)",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CiwPython,Ciw,ciw/tests/test_node.py,test_utilisation_always_1_or_less,"self.assertLessEqual(Q.transitive_nodes[0].server_utilisation, 1.0)",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_node.py,test_utilisation_always_1_or_less,"self.assertGreaterEqual(Q.transitive_nodes[0].server_utilisation, 0.0)",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.customer_class, customer_class)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.previous_class, customer_class)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.priority_class, priority_class)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.id_number, id_num)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.service_start_date, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.service_time, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.service_end_date, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.arrival_date, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.destination, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.queue_size_at_arrival, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.queue_size_at_departure, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_1h,"self.assertEqual(i.data_records, [])",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.customer_class, 'Customer')",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.previous_class, 'Customer')",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.priority_class, 0)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.id_number, id_num)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.service_start_date, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.service_time, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.service_end_date, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.arrival_date, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.destination, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.queue_size_at_arrival, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.queue_size_at_departure, False)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_init_method_2h,"self.assertEqual(i.data_records, [])",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_individual.py,test_repr_methodh,"self.assertEqual(str(i), 'Individual ' + str(id_num))",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.id_number, id_number)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.customer_class, customer_class)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.node, node)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.arrival_date, arrival_date)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.waiting_time, waiting_time)",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.service_start_date, service_start_date)",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.service_time, service_time)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.service_end_date, service_end_date)",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.time_blocked, time_blocked)",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.exit_date, exit_date)",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.destination, destination)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.queue_size_at_arrival, queue_size_at_arrival)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.queue_size_at_departure, queue_size_at_departure)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.server_id, server_id)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CiwPython,Ciw,ciw/tests/test_data_record.py,test_init_methodh,"self.assertEqual(r.record_type, 'service')",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_diffing.py,test_deployment_diffing,"self.assertThat(should_b_b, Equals(deployment_b))",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_diffing.py,test_deployment_diffing_composable,"self.assertThat(full_diff.apply(deployments[0]), Equals(deployments[-1]))",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_persistence.py,test_roundtrip,"self.assertEqual(decoded_deployment, deployment)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_persistence.py,test_to_unserialized_json,"self.assertEquals(wire_decode(json.dumps(unserialized)), deployment)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_persistence.py,test_upgrade_configuration_versions,"self.assertEqual(json.loads(upgraded_json), json.loads(target_json))",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_persistence.py,test_no_hash_collisions,"self.assertThat(should_be_equal, Is(True))",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_persistence.py,test_no_hash_collisions,"self.assertThat(hash_a, Equals(hash_b))",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/control/test/test_persistence.py,test_no_hash_collisions,"self.assertThat(hash_a, Not(Equals(hash_b)))",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/common/test/test_algebraic.py,test_valid_strategy,"self.assertIsInstance(AlgebraicType(**args), AlgebraicType)",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ClusterHQ,flocker,flocker/common/test/test_algebraic.py,test_extra_attributes,"self.assertIn(""can't be specified in state"", exc.invariant_errors[0])",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/common/test/test_algebraic.py,test_missing_attributes,"self.assertIn('must be specified in state', exc.invariant_errors[0])",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ClusterHQ,flocker,flocker/common/test/test_algebraic.py,test_invalid_states,"self.assertIn('can only be in states', exc.invariant_errors[0])",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
